dataset,instance_id,category,transform,scale,aligned_dims,aligned_planes
ShapeNet,03797390/a1d293f5cc20d01ad7f470ee20dce9e0,Mug,"1.0\,0.0\,0.0\,-0.0028137988900043265\,0.0\,1.0\,0.0\,0.0005063890025881479\,0.0\,0.0\,1.0\,0.01499699327907189\,0.0\,0.0\,0.0\,1.0",0.17365877310801137,"0.11622460873713658\,0.07521439393014284\,0.1048426632547228","0.0\,0.0\,1.0\,0.05220530380556898\,0.0\,0.0\,-1.0\,-0.05220530380556898"
ShapeNet,03797390/a3cd44bbd3ba5b019a4cbf5d3b79df06,Mug,"1.0\,0.0\,0.0\,0.0030572610703512026\,0.0\,1.0\,0.0\,0.0007751853734205838\,0.0\,0.0\,1.0\,0.021891985857351415\,0.0\,0.0\,0.0\,1.0",0.17082107035720143,"0.10785625416604105\,0.0793815770934927\,0.10604452235638462","0.0\,0.0\,1.0\,0.05005680708344684\,0.0\,0.0\,-1.0\,-0.05005680708344684\,0.0\,0.0\,1.0\,-0.020094621528022105\,0.0\,0.0\,-1.0\,0.020094621528022105"
ShapeNet,03797390/a637500654ca8d16c97cfc3e8a6b1d16,Mug,"1.0\,0.0\,0.0\,0.004737457676420309\,0.0\,1.0\,0.0\,1.068231530343411e-06\,0.0\,0.0\,1.0\,-0.005174567303111388\,0.0\,0.0\,0.0\,1.0",0.15286079421877413,"0.11129824705919322\,0.08449624699266511\,0.06196380239336641","0.057620307374419505\,-0.007582371945194729\,-0.9983097754774126\,-0.022955399032964393\,-0.05761141650256352\,0.007569716947901589\,0.9983103846369108\,0.022955633536408504\,-0.057630066661352106\,0.007595688738104882\,-0.9983091109116464\,-0.024499795880013053\,0.05763006666135212\,-0.007595688738104883\,0.9983091109116464\,0.024499795880013053"
ShapeNet,03797390/a6d9f9ae39728831808951ff5fb582ac,Mug,"1.0\,0.0\,0.0\,0.02594877147796204\,0.0\,1.0\,0.0\,0.008670541207957072\,0.0\,0.0\,1.0\,0.005928295778185877\,0.0\,0.0\,0.0\,1.0",0.17312699295737494,"0.12051370101737291\,0.08423528595334062\,0.09139910871938106","0.0\,0.0\,-1.0\,-0.04569955435969053\,0.0\,0.0\,1.0\,0.04569955435969053\,-0.9812722545119591\,-0.19262596534480214\,-0.0\,0.021131312555214856"
ShapeNet,03797390/a8f7a0edd3edc3299e54b4084dc33544,Mug,"1.0\,0.0\,0.0\,0.016079739034099205\,0.0\,1.0\,0.0\,-0.0013125611933149095\,0.0\,0.0\,1.0\,-0.00023193770586682483\,0.0\,0.0\,0.0\,1.0",0.15457352571917815,"0.10680706376115268\,0.08927595440508629\,0.06719388697384554","0.0\,0.0\,-1.0\,-0.03359694348692277\,0.0\,0.0\,1.0\,0.030066019836154867\,1.0\,0.0\,0.0\,-0.035428175608481105\,-1.0\,0.0\,0.0\,0.035428175608481105"
ShapeNet,03797390/b18bf84bcd457ffbc2868ebdda32b945,Mug,"1.0\,0.0\,0.0\,-0.002800270232672375\,0.0\,1.0\,0.0\,0.0005033903166646869\,0.0\,0.0\,1.0\,0.03677334554675693\,0.0\,0.0\,0.0\,1.0",0.19111222932547206,"0.11012479493146543\,0.08740059310821113\,0.12945083212499986","0.0\,0.0\,-1.0\,-0.057521436451263286\,0.0\,0.0\,1.0\,0.057521436451263286"
ShapeNet,03797390/b46e89995f4f9cc5161e440f04bd2a2,Mug,"1.0\,0.0\,0.0\,-0.004134604722608293\,0.0\,1.0\,0.0\,-0.00012728709726972376\,0.0\,0.0\,1.0\,-0.004012583292121286\,0.0\,0.0\,0.0\,1.0",0.15271483704733052,"0.11343902202792178\,0.0855323725712629\,0.056014580516717816","-0.022248894867524575\,0.017071812475496124\,-0.9996066926026331\,-0.022007776282302466\,0.017071825777069033\,-0.02224890599851116\,0.9996066921277121\,0.021935538503018832"
ShapeNet,03797390/b4ae56d6638d5338de671f28c83d2dcb,Mug,"1.0\,0.0\,0.0\,0.0017988694053410192\,0.0\,1.0\,0.0\,0.0007566870281957572\,0.0\,0.0\,1.0\,0.0009479536500400787\,0.0\,0.0\,0.0\,1.0",0.19290948976353975,"0.1337144423001213\,0.08956614024433862\,0.10635987292657001","0.0\,0.0\,1.0\,0.053179936463285005\,0.0\,0.0\,-1.0\,-0.04758189621331188"
ShapeNet,03797390/b6f30c63c946c286cf6897d8875cfd5e,Mug,"1.0\,0.0\,0.0\,0.026382515751329993\,0.0\,1.0\,0.0\,-0.0012389494903188858\,0.0\,0.0\,1.0\,-0.005841050953883764\,0.0\,0.0\,0.0\,1.0",0.18635013662984581,"0.13018532090789048\,0.09426987672988263\,0.09429410182472475","0.0\,0.0\,1.0\,0.0446098915294979\,0.0\,0.0\,-1.0\,-0.04619312254736818"
ShapeNet,03797390/b7841572364fd9ce1249ffc39a0c3c0b,Mug,"1.0\,0.0\,0.0\,0.011131897097969246\,0.0\,1.0\,0.0\,-5.4781813708215665e-05\,0.0\,0.0\,1.0\,0.023929112067921587\,0.0\,0.0\,0.0\,1.0",0.1519588721496518,"0.0965981264428355\,0.07546657371654941\,0.08980586670769752","0.0\,0.0\,-1.0\,-0.04490293335384876\,0.0\,0.0\,1.0\,0.04490293335384876"
ShapeNet,03797390/b7e705de46ebdcc14af54ba5738cb1c5,Mug,"1.0\,0.0\,0.0\,-0.0045143572538499654\,0.0\,1.0\,0.0\,-7.787260945679719e-05\,0.0\,0.0\,1.0\,-0.014854894413565134\,0.0\,0.0\,0.0\,1.0",0.17901670202461947,"0.11899759802035703\,0.08433584724210341\,0.10379800318223076","-0.06093964700185963\,0.025241264377176057\,0.997822247695415\,0.04637782264151286\,0.0\,0.0\,-1.0\,-0.04541161538855398"
ShapeNet,03797390/b811555ccf5ef6c4948fa2daa427fe1f,Mug,"1.0\,0.0\,0.0\,0.010436923104800933\,0.0\,1.0\,0.0\,-0.0015400618478862427\,0.0\,0.0\,1.0\,-0.00952963963830289\,0.0\,0.0\,0.0\,1.0",0.18394321485365225,"0.11852123622463573\,0.08457028124150057\,0.11240861567155314","0.022950541237429144\,-0.0058450099546578545\,-0.9997195149218301\,-0.051374565994867324\,0.01622251834441713\,0.032884707690891656\,0.999327486812331\,0.04061894953692693"
ShapeNet,03797390/b815d7e084a5a75b8d543d7713b96a41,Mug,"1.0\,0.0\,0.0\,0.013068101974774482\,0.0\,1.0\,0.0\,5.6838505223089086e-05\,0.0\,0.0\,1.0\,-0.018519980740166364\,0.0\,0.0\,0.0\,1.0",0.15487199020617287,"0.0977604612602141\,0.08946304553894935\,0.08015353314621798","0.0\,0.0\,-1.0\,-0.03752153287304594\,0.0\,0.0\,1.0\,0.04007676657310899"
ShapeNet,03797390/b88bcf33f25c6cb15b4f129f868dedb,Mug,"1.0\,0.0\,0.0\,0.007795486594953216\,0.0\,1.0\,0.0\,-0.00015362724819634188\,0.0\,0.0\,1.0\,-0.0008650235286367103\,0.0\,0.0\,0.0\,1.0",0.16835819245178052,"0.10835971033668512\,0.0795507603204535\,0.10136240366884985","0.0\,0.0\,1.0\,0.05068120183442493\,0.0\,0.0\,-1.0\,-0.05068120183442493\,0.49999915367208503\,-0.8660258924115368\,0.0\,-0.022338541252716632\,-0.499999153672085\,0.8660258924115367\,0.0\,0.022338541252716632\,-0.4999884064545422\,-0.8660320972175612\,-0.0\,0.0216727681267776\,0.4999884064545422\,0.8660320972175612\,0.0\,-0.0216727681267776"
ShapeNet,03797390/b9004dcda66abf95b99d2a3bbaea842a,Mug,"1.0\,0.0\,0.0\,-1.5158574218077092e-07\,0.0\,1.0\,0.0\,0.0\,0.0\,0.0\,1.0\,0.0\,0.0\,0.0\,0.0\,1.0",0.15183204926411306,"0.07575386604269596\,0.07575386604269596\,0.10759031086077897","0.0\,0.0\,-1.0\,-0.053795155430389485\,0.0\,0.0\,1.0\,0.053795155430389485"
ShapeNet,03797390/b98fa11a567f644344b25d683fe71de,Mug,"1.0\,0.0\,0.0\,-0.001498983552248312\,0.0\,1.0\,0.0\,0.00015144258048671588\,0.0\,0.0\,1.0\,-0.009629524312327664\,0.0\,0.0\,0.0\,1.0",0.1324948629975812,"0.08926828402198161\,0.07963948549832622\,0.056952783884436364","-0.019491359169250506\,-0.01495942235696464\,-0.9996981057301655\,-0.028658688841177053\,-0.010697294806419422\,0.013938028043633534\,0.9998456377151823\,0.02835872039010442\,0.0\,0.0\,-1.0\,0.01095302036325796\,0.0\,0.0\,1.0\,-0.013691025454869443"
ShapeNet,03797390/b9f9f5b48ab1153626829c11d9aba173,Mug,"1.0\,0.0\,0.0\,0.007341597390450705\,0.0\,1.0\,0.0\,0.00038125303363378826\,0.0\,0.0\,1.0\,-0.0023407875595267136\,0.0\,0.0\,0.0\,1.0",0.15760752309951112,"0.10686278778963665\,0.07913095836128692\,0.08460939333761974","0.0\,0.0\,1.0\,0.0370971863581695\,0.0\,0.0\,-1.0\,-0.0370971863581695"
ShapeNet,03797390/bcb6be8f0ff4a51872e526c4f21dfca4,Mug,"1.0\,0.0\,0.0\,0.0075172451276230845\,0.0\,1.0\,0.0\,-0.001993344603533842\,0.0\,0.0\,1.0\,0.009509685873176466\,0.0\,0.0\,0.0\,1.0",0.1514124918046368,"0.10888631913495317\,0.07543370093728186\,0.07334345125492803","0.0\,0.0\,-1.0\,0.028386283256232048\,0.0\,0.0\,1.0\,-0.028386283256232048\,0.0\,0.0\,-1.0\,-0.024436083227072913\,0.0\,0.0\,1.0\,0.024436083227072913"
ShapeNet,03797390/bea77759a3e5f9037ae0031c221d81a4,Mug,"1.0\,0.0\,0.0\,0.0005990443261687517\,0.0\,1.0\,0.0\,0.004400794652896778\,0.0\,0.0\,1.0\,0.0003804334784063279\,0.0\,0.0\,0.0\,1.0",0.1739927046664726,"0.13067513826581756\,0.08571541843556751\,0.07648771671095433","0.0\,0.0\,-1.0\,-0.03824385835547717\,0.0\,0.0\,1.0\,0.03824385835547717"
ShapeNet,03797390/bed29baf625ce9145b68309557f3a78c,Mug,"1.0\,0.0\,0.0\,0.0018366711505843902\,0.0\,1.0\,0.0\,-3.982779146149973e-05\,0.0\,0.0\,1.0\,0.006764163473714557\,0.0\,0.0\,0.0\,1.0",0.18269929065451943,"0.11082246472375967\,0.07473022236066251\,0.12455031524499471","0.0\,0.0\,-1.0\,-0.06227515762249736\,0.0\,0.0\,1.0\,0.06227515762249736"
ShapeNet,03797390/bf2b5e941b43d030138af902bc222a59,Mug,"1.0\,0.0\,0.0\,-0.007852194850420435\,0.0\,1.0\,0.0\,-7.554703351786429e-08\,0.0\,0.0\,1.0\,-0.006575896769893674\,0.0\,0.0\,0.0\,1.0",0.14876932179897887,"0.0856619704832573\,0.0896919803129137\,0.08215637085040584","0.0\,0.0\,1.0\,-0.029456921342543296\,0.0\,0.0\,-1.0\,0.04107818542520292"
ShapeNet,03797390/c0c130c04edabc657c2b66248f91b3d8,Mug,"1.0\,0.0\,0.0\,-0.005164238049944814\,0.0\,1.0\,0.0\,-0.0006595734214664972\,0.0\,0.0\,1.0\,0.008051083498206157\,0.0\,0.0\,0.0\,1.0",0.1590292169301568,"0.10058836639099233\,0.07960668562651207\,0.09399501393183574","0.0\,0.0\,1.0\,0.04076292537165793\,0.0\,0.0\,-1.0\,-0.04076292537165793\,-0.022361076646366697\,0.0003096773129414521\,0.9997499119035606\,-0.04633174357311013\,-0.021677409594028724\,-0.005487615597227727\,-0.9997499567333573\,0.045869833380416995"
ShapeNet,03797390/c2e411ed6061a25ef06800d5696e457f,Mug,"1.0\,0.0\,0.0\,-0.00443469237172911\,0.0\,1.0\,0.0\,9.40562482427687e-05\,0.0\,0.0\,1.0\,0.00039153421708970626\,0.0\,0.0\,0.0\,1.0",0.1451474067637269,"0.10088499940634765\,0.07465308924269376\,0.07291697913727901","0.0\,0.0\,1.0\,0.033854400110792326\,0.0\,0.0\,-1.0\,-0.019241104405028242\,0.0\,0.0\,-1.0\,0.028645929208323206\,0.0\,0.0\,1.0\,-0.03645848956863951"
ShapeNet,03797390/c2eacc521dd65bf7a1c742bb4ffef210,Mug,"1.0\,0.0\,0.0\,-0.0017561824790446323\,0.0\,1.0\,0.0\,-0.0012188320761974403\,0.0\,0.0\,1.0\,0.0006080366081604449\,0.0\,0.0\,0.0\,1.0",0.14928443719264803,"0.1036362430268154\,0.07523174088146423\,0.07671727408609419","0.0\,0.0\,-1.0\,-0.038358637043047095\,0.0\,0.0\,1.0\,0.037481885890748634"
ShapeNet,03797390/c34718bd10e378186c6c61abcbd83e5a,Mug,"1.0\,0.0\,0.0\,0.03669671290835508\,0.0\,1.0\,0.0\,0.0003920360433466996\,0.0\,0.0\,1.0\,0.002328635399593715\,0.0\,0.0\,0.0\,1.0",0.16552120872493836,"0.11865917298687467\,0.08930878717637647\,0.07308340435969285","0.0\,0.0\,1.0\,0.03316854688446558\,0.0\,0.0\,-1.0\,-0.03316854688446558"
ShapeNet,03797390/c39fb75015184c2a0c7f097b1a1f7a5,Mug,"1.0\,0.0\,0.0\,0.0024546985181272962\,0.0\,1.0\,0.0\,-0.0013834028876937854\,0.0\,0.0\,1.0\,-0.007445872106603635\,0.0\,0.0\,0.0\,1.0",0.1752918782827969,"0.11280785860254428\,0.09948971300481668\,0.09001904509941361",
ShapeNet,03797390/c51b79493419eccdc1584fff35347dc6,Mug,"1.0\,0.0\,0.0\,0.018630454073018665\,0.0\,1.0\,0.0\,1.8189894035458565e-12\,0.0\,0.0\,1.0\,-0.0023801817984461238\,0.0\,0.0\,0.0\,1.0",0.16976457127554453,"0.11501210607320989\,0.08540346588922176\,0.09109618266725938",
ShapeNet,03797390/c60f62684618cb52a4136492f17b9a59,Mug,"1.0\,0.0\,0.0\,0.017874695522044348\,0.0\,1.0\,0.0\,-4.001885787285886e-05\,0.0\,0.0\,1.0\,-0.003248340793239546\,0.0\,0.0\,0.0\,1.0",0.1536222334253009,"0.1039024015268275\,0.07943114337880708\,0.08059022688929662","0.0\,0.0\,-1.0\,-0.04029511344464831\,0.0\,0.0\,1.0\,0.04029511344464831"
ShapeNet,03797390/c6b24bf0a011b100d536be1f5e11c560,Mug,"1.0\,0.0\,0.0\,-0.008262977942447902\,0.0\,1.0\,0.0\,-4.642614379091192e-05\,0.0\,0.0\,1.0\,-0.014865129238645913\,0.0\,0.0\,0.0\,1.0",0.15631960794975042,"0.10654197302001878\,0.07542045631076988\,0.08600251523887259","0.0\,0.0\,-1.0\,0.04166347365781542\,0.0\,0.0\,1.0\,-0.033432463160329995\,0.0\,0.0\,1.0\,0.043001257619436295\,0.0\,0.0\,-1.0\,-0.043001257619436295"
ShapeNet,03797390/c6bc2c9770a59b5ddd195661813efe58,Mug,"1.0\,0.0\,0.0\,0.00816631339410323\,0.0\,1.0\,0.0\,7.730808584338611e-05\,0.0\,0.0\,1.0\,0.011301973201687465\,0.0\,0.0\,0.0\,1.0",0.15040233334402542,"0.10834036897463317\,0.07519936451492404\,0.07230682602962668","0.0\,0.0\,-1.0\,-0.03615341301481334\,0.0\,0.0\,1.0\,0.03615341301481334"
ShapeNet,03797390/c7ddd93b15e30faae180a52fd2be32,Mug,"1.0\,0.0\,0.0\,0.0036937134375705227\,0.0\,1.0\,0.0\,0.0002614339692058598\,0.0\,0.0\,1.0\,0.015960022595052692\,0.0\,0.0\,0.0\,1.0",0.16567470276600485,"0.12735944638029562\,0.07442306389777431\,0.07542456726272295","0.0\,0.0\,-1.0\,0.03738706592084551\,0.0\,0.0\,1.0\,-0.03148506954867558\,0.0\,0.0\,-1.0\,-0.037712283631361476\,0.0\,0.0\,1.0\,0.037712283631361476\,-0.9984515473970041\,-0.05562829765980776\,-0.0\,0.01057081356261599\,0.9984515473970041\,0.05562829765980776\,0.0\,-0.010570813562615992"
ShapeNet,03797390/c7f8d39c406fee941050b055aafa6fb8,Mug,"1.0\,0.0\,0.0\,-0.000574130771064052\,0.0\,1.0\,0.0\,0.00017775394424379698\,0.0\,0.0\,1.0\,0.007896134841009816\,0.0\,0.0\,0.0\,1.0",0.18525966658486834,"0.1257349982142637\,0.09457821117259257\,0.09781006851093865","0.0\,0.0\,1.0\,0.048905034255469326\,0.0\,0.0\,-1.0\,-0.048905034255469326\,0.0\,0.0\,1.0\,-0.04200577944806372\,0.0\,0.0\,-1.0\,0.04200577944806372"
ShapeNet,03797390/c82b9f1b98f044fc15cf6e5ad80f2da,Mug,"1.0\,0.0\,0.0\,0.038923775206718414\,0.0\,1.0\,0.0\,-2.9103830456733704e-11\,0.0\,0.0\,1.0\,0.00010269294215492497\,0.0\,0.0\,0.0\,1.0",0.1449445593050421,"0.10140857896919986\,0.07955919952204571\,0.0662992386219241","0.0\,0.0\,1.0\,0.03314961931096205\,0.0\,0.0\,-1.0\,-0.03314961931096205\,-0.9987622805727389\,-0.0\,-0.049738384625373167\,0.04136842999782253\,1.0\,0.0\,0.0\,-0.027499534476495557"
ShapeNet,03797390/ca198dc3f7dc0cacec6338171298c66b,Mug,"1.0\,0.0\,0.0\,0.004832993480377024\,0.0\,1.0\,0.0\,0.000651422202657792\,0.0\,0.0\,1.0\,0.021486391164849628\,0.0\,0.0\,0.0\,1.0",0.15985830793264955,"0.1034554979962179\,0.07564782703490969\,0.09554570827385267","0.0\,0.0\,1.0\,0.047772854136926335\,0.0\,0.0\,-1.0\,-0.047772854136926335"
ShapeNet,03797390/cc5b14ef71e87e9165ba97214ebde03,Mug,"1.0\,0.0\,0.0\,-0.006622432867583239\,0.0\,1.0\,0.0\,0.006584741237716241\,0.0\,0.0\,1.0\,-0.018149962502406414\,0.0\,0.0\,0.0\,1.0",0.16455695112745716,"0.11793138286114502\,0.08935574042900907\,0.07201900566406128","0.0\,0.0\,-1.0\,-0.02921527614559216\,0.0\,0.0\,1.0\,0.02921527614559216\,0.0\,0.0\,1.0\,-0.03600950283203064\,0.0\,0.0\,-1.0\,0.022124682548698704"
ShapeNet,03797390/cf777e14ca2c7a19b4aad3cc5ce7ee8,Mug,"1.0\,0.0\,0.0\,-0.00425791696863298\,0.0\,1.0\,0.0\,0.013325343962041547\,0.0\,0.0\,1.0\,0.017306534438525478\,0.0\,0.0\,0.0\,1.0",0.16796514521284592,"0.11506855326561816\,0.07956878573016635\,0.09295342403958795","0.0\,0.0\,1.0\,0.046476712019793975\,0.0\,0.0\,-1.0\,-0.04279289949534748"
ShapeNet,03797390/d0a3fdd33c7e1eb040bc4e38b9ba163e,Mug,"1.0\,0.0\,0.0\,0.023460822517414437\,0.0\,1.0\,0.0\,0.0014423787875272875\,0.0\,0.0\,1.0\,0.0019725464261766135\,0.0\,0.0\,0.0\,1.0",0.15859033334294098,"0.12149652877873818\,0.07548519016962985\,0.06849453006304573","0.0\,0.0\,-1.0\,-0.026130769384917762\,0.0\,0.0\,1.0\,0.03424726503152287"
ShapeNet,03797390/d309d5f8038df4121198791a5b8655c,Mug,"1.0\,0.0\,0.0\,0.023598914374765023\,0.0\,1.0\,0.0\,0.0045233687526404776\,0.0\,0.0\,1.0\,0.0022279744488462594\,0.0\,0.0\,0.0\,1.0",0.12977497962828694,"0.09285062012122047\,0.07555486033093173\,0.05011753725149015","0.0\,0.0\,1.0\,0.025058768625745076\,0.0\,0.0\,-1.0\,-0.025058768625745076\,0.0\,0.0\,-1.0\,0.025058768625745076\,0.0\,0.0\,1.0\,-0.025058768625745076"
ShapeNet,03797390/d32cd77c6630b77de47c0353c18d58e,Mug,"1.0\,0.0\,0.0\,-0.0007326629104724702\,0.0\,1.0\,0.0\,0.00145532534203352\,0.0\,0.0\,1.0\,-0.00027815680325760095\,0.0\,0.0\,0.0\,1.0",0.13984759362933313,"0.10592280476312865\,0.07550217742955256\,0.051352873620369666","0.0\,0.0\,-1.0\,-0.02133430918769974\,0.0\,0.0\,1.0\,0.02133430918769974\,0.0\,0.0\,1.0\,-0.02551155723051257\,0.0\,0.0\,-1.0\,0.02551155723051257"
ShapeNet,03797390/d38295b8d83e8cdec712af445786fe,Mug,"1.0\,0.0\,0.0\,0.004068807270309449\,0.0\,1.0\,0.0\,-2.2755501927207433e-07\,0.0\,0.0\,1.0\,-0.002529460117085325\,0.0\,0.0\,0.0\,1.0",0.15119761345843663,"0.10639972530723796\,0.07549190935622896\,0.07642509897214378","0.018978816002264438\,-0.0024942013610970435\,-0.9998167749656547\,-0.03436912546058372\,-0.040110876273522084\,-0.05227746692004561\,0.99782673047829\,0.03489116482056213"
ShapeNet,03797390/d46b98f63a017578ea456f4bbbc96af9,Mug,"1.0\,0.0\,0.0\,0.026950274529400353\,0.0\,1.0\,0.0\,0.0007897799001415073\,0.0\,0.0\,1.0\,-0.0017396940641640768\,0.0\,0.0\,0.0\,1.0",0.18426983877169179,"0.12749980702635888\,0.08425149136555898\,0.10296077682412808","0.0\,0.0\,1.0\,0.05148038841206404\,0.0\,0.0\,-1.0\,-0.03675446334367116"
ShapeNet,03797390/d75af64aa166c24eacbe2257d0988c9c,Mug,"1.0\,0.0\,0.0\,0.003974570364414287\,0.0\,1.0\,0.0\,-4.3655745685100555e-11\,0.0\,0.0\,1.0\,-0.003136068029957473\,0.0\,0.0\,0.0\,1.0",0.15913876120921927,"0.0988460138790872\,0.07529554580118525\,0.09942432503177612","-0.012868718271830368\,-0.031068919745518536\,0.9994343992058141\,0.04861986992387376\,0.0\,0.0\,-1.0\,-0.04971216251588806"
ShapeNet,03797390/d7ba704184d424dfd56d9106430c3fe,Mug,"1.0\,0.0\,0.0\,0.00547701312352622\,0.0\,1.0\,0.0\,0.000245907472404272\,0.0\,0.0\,1.0\,-0.00027382322422475625\,0.0\,0.0\,0.0\,1.0",0.18128021001751873,"0.12140952078571843\,0.08919185693327747\,0.10083186153281076","-0.012210083579300585\,0.013659284450068431\,-0.9998321548176466\,-0.048279140141851244\,-0.003745005104468479\,0.017933262163034976\,0.9998321724394347\,0.048018331846689084"
ShapeNet,03797390/daee5cf285b8d210eeb8d422649e5f2b,Mug,"1.0\,0.0\,0.0\,0.02044478523425708\,0.0\,1.0\,0.0\,-0.00017080016840265166\,0.0\,0.0\,1.0\,0.006503915824771167\,0.0\,0.0\,0.0\,1.0",0.1487153685445015,"0.0972973219030786\,0.07966488603287614\,0.07939139892743685","0.0\,0.0\,1.0\,0.039695699463718426\,0.0\,0.0\,-1.0\,-0.039695699463718426\,-0.9994103956656711\,0.03278574566947007\,0.010195877416068371\,0.048203041662199984\,0.9994114175829184\,-0.03276315818254163\,-0.010168277671616328\,-0.0460428989996561"
ShapeNet,03797390/dcec634f18e12427c2c72e575af174cd,Mug,"1.0\,0.0\,0.0\,0.0372799335735422\,0.0\,1.0\,0.0\,-0.0039680474167798074\,0.0\,0.0\,1.0\,0.007034146987211942\,0.0\,0.0\,0.0\,1.0",0.19280625146537028,"0.12369929503822275\,0.0843070454412711\,0.12151151460443321","0.0\,0.0\,1.0\,0.060755757302216606\,0.0\,0.0\,-1.0\,-0.060755757302216606"
ShapeNet,03797390/df026976dc03197213ac44947b92716e,Mug,"1.0\,0.0\,0.0\,0.012687599430873053\,0.0\,1.0\,0.0\,0.0002478939338104169\,0.0\,0.0\,1.0\,0.003156497370164324\,0.0\,0.0\,0.0\,1.0",0.1305390305484368,"0.09421393708766868\,0.06952038584874565\,0.05771587476478057","0.0\,0.0\,-1.0\,-0.028857937382390286\,0.0\,0.0\,1.0\,0.028857937382390286"
ShapeNet,03797390/dfa8a3a0c8a552b62bc8a44b22fcb3b9,Mug,"1.0\,0.0\,0.0\,-0.0007660924784859136\,0.0\,1.0\,0.0\,0.011634255624104584\,0.0\,0.0\,1.0\,0.0018955217832487548\,0.0\,0.0\,0.0\,1.0",0.11675535758399305,"0.08023463520329632\,0.06974930107873933\,0.04826222997610874","0.0\,0.0\,-1.0\,-0.006245594478485106\,0.0\,0.0\,1.0\,0.02413111498805437"
ShapeNet,03797390/e16a895052da87277f58c33b328479f4,Mug,"1.0\,0.0\,0.0\,0.010376871136150712\,0.0\,1.0\,0.0\,1.816572619084411e-05\,0.0\,0.0\,1.0\,-0.0047184708058005675\,0.0\,0.0\,0.0\,1.0",0.15865209321688858,"0.10296314770882553\,0.07920245804896542\,0.091082800514795","0.0\,0.0\,1.0\,0.041581288466221444\,0.0\,0.0\,-1.0\,-0.03366089939683636\,0.0\,0.0\,1.0\,-0.03286906522099864\,0.0\,0.0\,-1.0\,0.03286906522099864"
ShapeNet,03797390/e363fa24c824d20ca363b55cbd344baa,Mug,"1.0\,0.0\,0.0\,-0.007906965002622224\,0.0\,1.0\,0.0\,0.000157156634446598\,0.0\,0.0\,1.0\,0.005605109681236842\,0.0\,0.0\,0.0\,1.0",0.17026726466941933,"0.11698025217251784\,0.07507833085233906\,0.09833530779370081","0.0\,0.0\,1.0\,0.04081791623029596\,0.0\,0.0\,-1.0\,-0.04081791623029596\,0.0\,0.0\,1.0\,-0.028063877615468025\,0.0\,0.0\,-1.0\,0.028063877615468025"
ShapeNet,03797390/e6dedae946ff5265a95fb60c110b25aa,Mug,"1.0\,0.0\,0.0\,0.014476290565759609\,0.0\,1.0\,0.0\,0.0015253585579371176\,0.0\,0.0\,1.0\,-0.002007417374892295\,0.0\,0.0\,0.0\,1.0",0.15140030257490966,"0.10744818953733759\,0.07547789287945683\,0.0753661602303568","0.0\,0.0\,-1.0\,-0.03044357331201164\,0.0\,0.0\,1.0\,0.035517601839124335"
ShapeNet,03797390/e9499e4a9f632725d6e865157050a80e,Mug,"1.0\,0.0\,0.0\,0.003468025486290438\,0.0\,1.0\,0.0\,3.7986862264638432e-06\,0.0\,0.0\,1.0\,-0.0035735430210783736\,0.0\,0.0\,0.0\,1.0",0.151923408298501,"0.10354354876671534\,0.07541477711778377\,0.08168283399190868","0.0\,0.0\,-1.0\,-0.03881612671078716\,0.0\,0.0\,1.0\,0.03881612671078716"
ShapeNet,03797390/e94e46bc5833f2f5e57b873e4f3ef3a4,Mug,"1.0\,0.0\,0.0\,0.0004686302749330462\,0.0\,1.0\,0.0\,-1.0913936421275139e-11\,0.0\,0.0\,1.0\,-0.009662926765838131\,0.0\,0.0\,0.0\,1.0",0.1584553929618323,"0.10925007857971503\,0.07564058142727026\,0.08631920552305372","-0.07407279430930701\,0.04037332363663342\,-0.9964352542346857\,-0.0319116286446576\,0.0\,0.0\,1.0\,0.03604051924394813"
ShapeNet,03797390/e984fd7e97c2be347eaeab1f0c9120b7,Mug,"1.0\,0.0\,0.0\,-0.0037296898243148746\,0.0\,1.0\,0.0\,0.001074399545909599\,0.0\,0.0\,1.0\,-0.005226140932121037\,0.0\,0.0\,0.0\,1.0",0.15608341798094796,"0.10716859252255606\,0.07568469413126189\,0.08455038943347581",
ShapeNet,03797390/e9bd4ee553eb35c1d5ccc40b510e4bd,Mug,"1.0\,0.0\,0.0\,0.025433575558079458\,0.0\,1.0\,0.0\,0.004029843588754023\,0.0\,0.0\,1.0\,0.0017703945938247756\,0.0\,0.0\,0.0\,1.0",0.1593013445637276,"0.11124618226498395\,0.07560568892825881\,0.08535190802442116","0.0\,0.0\,-1.0\,-0.04001800971049363\,0.0\,0.0\,1.0\,0.04001800971049363"
ShapeNet,03797390/ea127b5b9ba0696967699ff4ba91a25,Mug,"1.0\,0.0\,0.0\,0.0062966773586534686\,0.0\,1.0\,0.0\,-1.1641532182693481e-10\,0.0\,0.0\,1.0\,0.00815731220829119\,0.0\,0.0\,0.0\,1.0",0.16826149232824614,"0.11711235624052385\,0.09948831198205355\,0.06854704105519493","0.0\,0.0\,1.0\,0.03427352052759747\,0.0\,0.0\,-1.0\,-0.027871677683531493"
